distance,rssi
3,-57.0
3,-57.0
3,-57.33388837087604
4,-59.00624039091058
4,-60.413366406773726
4,-61.5211711684683
4,-61.59046100072705
4,-61.642544701487274
4,-61.56954275438939
5,-61.510977661396936
5,-61.27479014820677
5,-61.16412603080496
5,-61.877371401452784
5,-62.11327871577639
5,-62.389643121994816
5,-62.4979482140738
5,-62.785603276311264
5,-62.79866852427107
5,-62.81041155443445
5,-62.70902074247634
5,-62.508993086375696
5,-62.3783502023787
5,-62.25849236028901
6,-62.24585647539191
6,-62.42422680889581
6,-62.63594011172083
6,-62.832911358816524
6,-63.1489821325474
6,-63.48778528508229
6,-63.67859287551211
6,-63.65043745197718
6,-63.62392626844937
6,-63.5588310350538
6,-63.418386319623444
6,-63.4410053242814
6,-63.38572849861244
6,-63.3332518346108
7,-63.582688677120245
7,-63.78309638921341
7,-63.97405197729136
7,-64.15619476044232
7,-64.366007366519
7,-64.602111351735
7,-64.6867531204018
7,-64.6276711689245
7,-64.57107017714769
7,-64.51680757264423
7,-64.49907126582372
7,-64.550274100464
7,-64.59945304779383
7,-64.8491805989761
8,-64.98855610019139
8,-65.25631588021308
8,-65.51400018253803
8,-65.76209183511067
8,-65.90200061003996
8,-65.90522427735999
8,-65.77719705475245
8,-65.81715769924656
8,-65.888279486381
8,-66.08685582973325
9,-66.34328733498404
9,-66.5261456377321
9,-66.73493455436765
9,-67.03309403065855
9,-67.3210699869726
9,-67.40694025109107
9,-67.93785736336457
9,-68.00372705585013
9,-68.13117525465479
9,-68.34990850337707
10,-68.46598105314261
10,-68.57821525544354
10,-68.68675142895849
10,-68.72835848444214
10,-68.70530724931417
10,-68.68300825894268
10,-68.6930206943974
10,-68.73426565162299
10,-68.7426444951601
10,-68.93978863358085
11,-69.03613207503463
11,-69.0979167051903
11,-69.1891585442513
11,-69.3717399598722
11,-69.42287175415646
11,-69.78622845476161
11,-69.7615646232777
11,-69.83175043388455
11,-69.99372763674144
11,-70.43251140491276
11,-70.57554373220725
11,-70.74534940214195
12,-70.84719668337885
12,-70.94582469730052
12,-70.94751892499785
12,-71.01168784985998
12,-71.32387895713991
12,-71.40750165525237
12,-71.8946159470861
12,-72.27270735444024
12,-72.38909871303751
12,-72.53305401203662
13,-72.92220821879728
13,-73.0494739367228
13,-73.39117845009213
13,-73.22297569091936
13,-73.46558117030652
13,-73.4822502052417
13,-73.62314534680146
13,-73.72844688394662
13,-74.1110720492524
13,-74.51290487678015
13,-74.90217174148911
13,-75.21692773424074
13,-75.14783060167191
14,-75.04972707874582
14,-74.98585129969587
14,-74.98629218504504
14,-75.2671480174327
14,-75.35229489345555
14,-75.62171362965995
14,-75.50888562201406
15,-75.61763937568719
15,-76.09680088046622
15,-76.52986652235505
15,-76.88713009451749
15,-76.92179157333898
15,-77.3291103643962
15,-77.630297995029
15,-77.95323844298983
15,-78.23497010951709
15,-78.25879374929237
15,-78.15731512777276
15,-78.40152946743467
15,-78.66927177789054
16,-78.64843222657373
16,-78.6282420040481
16,-78.85777166697031
16,-78.79992852752436
16,-78.7750225849496
16,-78.71975780692162
16,-78.72848292400414
16,-78.7369362671661
16,-78.80739294129526
17,-78.8133893596256
17,-78.78806648960607
17,-78.73240008884164
17,-78.64733544037709
17,-78.59605136958476
18,-78.54636431982534
18,-78.49822451627864
18,-78.42045303997428
18,-78.31397277704832
18,-78.24193827781566
18,-78.35892678883475
18,-78.34775346540097
18,-78.33692803112626
18,-78.2019218657077
18,-78.16450690441704
18,-78.06599858012059
18,-78.09507308807531
18,-78.09211357327344
19,-78.05811748743369
19,-78.05630837212011
19,-78.0545555784256
19,-78.11511408639291
19,-78.20491558434455
19,-78.29192145396024
19,-78.12719407857887
19,-78.12323478118105
19,-78.24391043041065
19,-78.36082942251647
19,-78.38072538437663
19,-78.36887427247481
20,-78.26400911243478
20,-78.31804634127926
20,-78.37040143121823
20,-78.42112675410756
20,-78.40801815255398
20,-78.33306279658412
20,-78.38495015678305
20,-78.49747698666619
20,-78.51311916528044
21,-78.49714717476726
21,-78.85519902480912
21,-78.89083346401004
21,-78.98761299813519
21,-78.98799857003412
21,-78.86386369340885
22,-78.7747199556816
22,-78.90624052726004
24,-78.90915898263694
24,-78.94311361950373
24,-79.31840841767671
24,-79.30849732176884
